开奖日期,期号,红球1,红球2,红球3,红球4,红球5,红球6,蓝球,销售额,原始号码
2021-04-06,2021036,01,02,06,11,21,26,11,365524430,"01,02,06,11,21,26+11"
2021-04-08,2021037,13,17,19,24,26,30,12,374416372,"13,17,19,24,26,30+12"
2021-04-11,2021038,05,07,09,16,18,27,06,401665288,"05,07,09,16,18,27+06"
2021-04-13,2021039,02,08,21,24,29,31,13,377513042,"02,08,21,24,29,31+13"
2021-04-15,2021040,02,06,07,24,28,29,16,385858982,"02,06,07,24,28,29+16"
2021-04-18,2021041,02,09,18,23,26,32,14,415676146,"02,09,18,23,26,32+14"
2021-04-20,2021042,05,09,10,22,25,27,08,382918124,"05,09,10,22,25,27+08"
2021-04-22,2021043,02,03,17,18,23,24,01,389948810,"02,03,17,18,23,24+01"
2021-04-25,2021044,05,07,14,17,26,28,13,418973684,"05,07,14,17,26,28+13"
2021-04-27,2021045,01,04,14,15,17,32,02,377279966,"01,04,14,15,17,32+02"
2021-04-29,2021046,05,09,13,21,28,33,06,377425810,"05,09,13,21,28,33+06"
2021-05-02,2021047,03,07,13,16,24,29,01,367123752,"03,07,13,16,24,29+01"
2021-05-04,2021048,04,15,17,22,29,32,03,339198590,"04,15,17,22,29,32+03"
2021-05-06,2021049,04,11,13,22,25,32,01,375111072,"04,11,13,22,25,32+01"
2021-05-09,2021050,02,09,10,16,25,28,08,403433980,"02,09,10,16,25,28+08"
2021-05-11,2021051,08,09,10,19,27,29,15,377624458,"08,09,10,19,27,29+15"
2021-05-13,2021052,03,04,06,19,21,30,14,376039676,"03,04,06,19,21,30+14"
2021-05-16,2021053,07,10,14,16,24,33,16,398009388,"07,10,14,16,24,33+16"
2021-05-18,2021054,07,13,21,22,24,31,02,371689954,"07,13,21,22,24,31+02"
2021-05-20,2021055,03,11,12,16,22,28,10,376647950,"03,11,12,16,22,28+10"
2021-05-23,2021056,08,21,22,23,29,32,01,410076324,"08,21,22,23,29,32+01"
2021-05-25,2021057,05,06,09,17,25,33,16,379559152,"05,06,09,17,25,33+16"
2021-05-27,2021058,09,11,13,18,19,28,14,382666074,"09,11,13,18,19,28+14"
2021-05-30,2021059,01,09,11,18,32,33,14,407754588,"01,09,11,18,32,33+14"
2021-06-01,2021060,10,11,17,20,29,30,15,365484344,"10,11,17,20,29,30+15"
2021-06-03,2021061,04,09,12,18,20,23,01,376779952,"04,09,12,18,20,23+01"
2021-06-06,2021062,12,13,15,20,22,25,10,405763536,"12,13,15,20,22,25+10"
2021-06-08,2021063,04,05,06,09,23,24,09,370142008,"04,05,06,09,23,24+09"
2021-06-10,2021064,04,06,08,15,16,18,16,353338262,"04,06,08,15,16,18+16"
2021-06-13,2021065,01,04,08,19,29,33,16,362527724,"01,04,08,19,29,33+16"
2021-06-15,2021066,02,06,19,26,30,33,15,343529368,"02,06,19,26,30,33+15"
2021-06-17,2021067,01,11,19,23,25,29,09,352986918,"01,11,19,23,25,29+09"
2021-06-20,2021068,04,14,18,24,31,32,15,381950996,"04,14,18,24,31,32+15"
2021-06-22,2021069,06,11,18,20,23,26,05,348547620,"06,11,18,20,23,26+05"
2021-06-24,2021070,01,05,11,15,16,29,15,356032100,"01,05,11,15,16,29+15"
2021-06-27,2021071,01,07,24,31,32,33,08,384399388,"01,07,24,31,32,33+08"
2021-06-29,2021072,01,09,15,16,19,21,15,351515940,"01,09,15,16,19,21+15"
2021-07-01,2021073,01,06,18,22,24,25,08,353932932,"01,06,18,22,24,25+08"
2021-07-04,2021074,04,05,09,14,25,27,07,382266836,"04,05,09,14,25,27+07"
2021-07-06,2021075,12,15,16,21,22,29,01,347517338,"12,15,16,21,22,29+01"
2021-07-08,2021076,03,09,21,23,30,32,06,347734992,"03,09,21,23,30,32+06"
2021-07-11,2021077,08,15,17,25,27,30,10,377616968,"08,15,17,25,27,30+10"
2021-07-13,2021078,04,06,15,26,27,31,12,341551308,"04,06,15,26,27,31+12"
2021-07-15,2021079,01,03,10,24,28,29,13,345574370,"01,03,10,24,28,29+13"
2021-07-18,2021080,05,08,22,23,24,29,09,376533622,"05,08,22,23,24,29+09"
2021-07-20,2021081,01,03,05,18,22,23,01,344437194,"01,03,05,18,22,23+01"
2021-07-22,2021082,03,06,11,13,26,32,05,344368726,"03,06,11,13,26,32+05"
2021-07-25,2021083,04,09,11,25,28,33,04,367542044,"04,09,11,25,28,33+04"
2021-07-27,2021084,05,07,09,11,21,28,01,338765612,"05,07,09,11,21,28+01"
2021-07-29,2021085,05,06,07,11,14,20,02,343883552,"05,06,07,11,14,20+02"
2021-08-01,2021086,06,08,10,14,28,29,01,363965626,"06,08,10,14,28,29+01"
2021-08-03,2021087,02,13,16,19,23,24,04,335386836,"02,13,16,19,23,24+04"
2021-08-05,2021088,04,12,15,16,19,26,06,339080722,"04,12,15,16,19,26+06"
2021-08-08,2021089,01,02,07,13,23,24,12,378094626,"01,02,07,13,23,24+12"
2021-08-10,2021090,05,06,12,14,27,28,08,340567382,"05,06,12,14,27,28+08"
2021-08-12,2021091,04,06,16,24,26,33,16,352636492,"04,06,16,24,26,33+16"
2021-08-15,2021092,02,07,08,10,12,31,03,382276564,"02,07,08,10,12,31+03"
2021-08-17,2021093,05,11,15,23,28,33,03,346398722,"05,11,15,23,28,33+03"
2021-08-19,2021094,09,11,24,25,28,33,15,353340702,"09,11,24,25,28,33+15"
2021-08-22,2021095,08,12,17,24,27,28,13,384516464,"08,12,17,24,27,28+13"
2021-08-24,2021096,01,07,11,14,15,26,11,349161898,"01,07,11,14,15,26+11"
2021-08-26,2021097,03,11,12,13,25,28,12,355020594,"03,11,12,13,25,28+12"
2021-08-29,2021098,01,10,13,18,26,32,05,390403928,"01,10,13,18,26,32+05"
2021-08-31,2021099,09,11,17,18,20,27,15,353159630,"09,11,17,18,20,27+15"
2021-09-02,2021100,07,09,12,13,14,29,16,364068238,"07,09,12,13,14,29+16"
2021-09-05,2021101,02,04,12,22,29,31,01,393612094,"02,04,12,22,29,31+01"
2021-09-07,2021102,05,09,15,24,27,30,09,357853464,"05,09,15,24,27,30+09"
2021-09-09,2021103,10,13,15,25,29,30,15,369736978,"10,13,15,25,29,30+15"
2021-09-12,2021104,01,07,17,20,22,28,15,397369092,"01,07,17,20,22,28+15"
2021-09-14,2021105,10,14,15,22,27,32,09,357292170,"10,14,15,22,27,32+09"
2021-09-16,2021106,01,04,07,14,30,31,03,364122996,"01,04,07,14,30,31+03"
2021-09-19,2021107,02,03,17,19,25,30,01,367139964,"02,03,17,19,25,30+01"
2021-09-21,2021108,11,15,18,24,26,32,09,339998838,"11,15,18,24,26,32+09"
2021-09-23,2021109,02,03,10,17,20,26,16,366715360,"02,03,10,17,20,26+16"
2021-09-26,2021110,10,13,15,24,31,32,02,394569218,"10,13,15,24,31,32+02"
2021-09-28,2021111,17,20,22,23,26,28,06,358360092,"17,20,22,23,26,28+06"
2021-09-30,2021112,05,06,21,25,28,33,07,370338224,"05,06,21,25,28,33+07"
2021-10-05,2021113,04,07,10,22,27,30,02,293434838,"04,07,10,22,27,30+02"
2021-10-07,2021114,04,06,08,14,24,27,02,337378334,"04,06,08,14,24,27+02"
2021-10-10,2021115,02,10,12,15,24,27,08,380172848,"02,10,12,15,24,27+08"
2021-10-12,2021116,06,14,17,18,31,33,06,355338790,"06,14,17,18,31,33+06"
2021-10-14,2021117,03,05,17,21,27,33,04,358589610,"03,05,17,21,27,33+04"
2021-10-17,2021118,02,06,14,18,20,31,13,386079710,"02,06,14,18,20,31+13"
2021-10-19,2021119,03,09,10,11,28,29,13,356935346,"03,09,10,11,28,29+13"
2021-10-21,2021120,01,07,08,12,13,18,05,355518696,"01,07,08,12,13,18+05"
2021-10-24,2021121,04,05,12,16,22,30,15,390361524,"04,05,12,16,22,30+15"
2021-10-26,2021122,04,05,12,15,18,28,07,360872924,"04,05,12,15,18,28+07"
2021-10-28,2021123,06,14,15,19,29,31,05,366471258,"06,14,15,19,29,31+05"
2021-10-31,2021124,01,03,18,22,29,32,02,394848530,"01,03,18,22,29,32+02"
2021-11-02,2021125,14,19,20,23,24,31,09,354978672,"14,19,20,23,24,31+09"
2021-11-04,2021126,19,20,23,27,28,31,01,358964852,"19,20,23,27,28,31+01"
2021-11-07,2021127,07,15,16,20,27,29,07,365976552,"07,15,16,20,27,29+07"
2021-11-09,2021128,05,17,20,21,23,33,04,349441520,"05,17,20,21,23,33+04"
2021-11-11,2021129,04,15,21,27,28,29,10,365299936,"04,15,21,27,28,29+10"
2021-11-14,2021130,08,09,15,24,26,30,06,398037824,"08,09,15,24,26,30+06"
2021-11-16,2021131,08,11,18,19,20,24,01,465860738,"08,11,18,19,20,24+01"
2021-11-18,2021132,01,04,06,14,20,28,08,490071244,"01,04,06,14,20,28+08"
2021-11-21,2021133,01,03,12,19,27,31,10,511607016,"01,03,12,19,27,31+10"
2021-11-23,2021134,01,02,16,19,25,31,08,472467398,"01,02,16,19,25,31+08"
2021-11-25,2021135,03,10,17,19,21,31,04,486663630,"03,10,17,19,21,31+04"
2021-11-28,2021136,02,06,09,15,19,28,16,517068910,"02,06,09,15,19,28+16"
2021-11-30,2021137,03,07,10,14,21,24,01,474456734,"03,07,10,14,21,24+01"
2021-12-02,2021138,11,14,15,16,27,32,09,486491502,"11,14,15,16,27,32+09"
2021-12-05,2021139,12,14,19,23,24,27,01,531219172,"12,14,19,23,24,27+01"
2021-12-07,2021140,05,10,16,26,27,33,01,479975520,"05,10,16,26,27,33+01"
2021-12-09,2021141,01,14,19,23,26,30,10,483132724,"01,14,19,23,26,30+10"
2021-12-12,2021142,04,07,17,19,20,24,16,509166454,"04,07,17,19,20,24+16"
2021-12-14,2021143,01,09,11,13,20,29,09,475857912,"01,09,11,13,20,29+09"
2021-12-16,2021144,02,05,13,15,23,26,07,483556078,"02,05,13,15,23,26+07"
2021-12-19,2021145,04,07,10,14,16,26,09,517254362,"04,07,10,14,16,26+09"
2021-12-21,2021146,07,09,21,22,26,32,03,480619582,"07,09,21,22,26,32+03"
2021-12-23,2021147,05,10,11,13,27,28,09,457370132,"05,10,11,13,27,28+09"
2021-12-26,2021148,10,12,15,17,19,20,08,459686850,"10,12,15,17,19,20+08"
2021-12-28,2021149,05,10,15,18,19,32,05,425925826,"05,10,15,18,19,32+05"
2021-12-30,2021150,09,14,20,21,24,26,04,456402254,"09,14,20,21,24,26+04"
2022-01-02,2022001,06,13,15,17,20,21,03,447434510,"06,13,15,17,20,21+03"
2022-01-04,2022002,02,12,21,23,25,31,08,408646714,"02,12,21,23,25,31+08"
2022-01-06,2022003,02,05,16,17,18,30,06,410382612,"02,05,16,17,18,30+06"
2022-01-09,2022004,05,19,24,28,30,32,14,441401912,"05,19,24,28,30,32+14"
2022-01-11,2022005,07,10,12,16,19,31,16,388503758,"07,10,12,16,19,31+16"
2022-01-13,2022006,03,06,09,15,22,31,02,389820756,"03,06,09,15,22,31+02"
2022-01-16,2022007,01,20,22,23,25,28,16,417998504,"01,20,22,23,25,28+16"
2022-01-18,2022008,02,03,07,09,20,21,13,377713752,"02,03,07,09,20,21+13"
2022-01-20,2022009,04,15,17,19,25,28,16,381172430,"04,15,17,19,25,28+16"
2022-01-23,2022010,12,18,19,20,21,32,15,403819420,"12,18,19,20,21,32+15"
2022-01-25,2022011,06,15,23,24,25,33,15,379627650,"06,15,23,24,25,33+15"
2022-01-27,2022012,04,07,08,29,30,31,01,432967098,"04,07,08,29,30,31+01"
2022-02-08,2022013,02,03,04,07,10,18,15,376000418,"02,03,04,07,10,18+15"
2022-02-10,2022014,06,07,13,14,15,27,04,353937416,"06,07,13,14,15,27+04"
2022-02-13,2022015,06,14,16,27,28,31,07,387014176,"06,14,16,27,28,31+07"
2022-02-15,2022016,05,10,19,20,29,31,14,370604868,"05,10,19,20,29,31+14"
2022-02-17,2022017,06,09,24,29,30,32,07,367332144,"06,09,24,29,30,32+07"
2022-02-20,2022018,07,11,16,17,30,32,16,392699896,"07,11,16,17,30,32+16"
2022-02-22,2022019,05,06,14,20,21,25,08,374092592,"05,06,14,20,21,25+08"
2022-02-24,2022020,09,11,14,22,30,32,01,376104336,"09,11,14,22,30,32+01"
2022-02-27,2022021,03,07,22,24,26,31,14,413793268,"03,07,22,24,26,31+14"
2022-03-01,2022022,01,07,11,15,17,19,06,374172850,"01,07,11,15,17,19+06"
2022-03-03,2022023,07,12,17,19,24,25,02,386299738,"07,12,17,19,24,25+02"
2022-03-06,2022024,07,09,10,14,19,24,15,412478136,"07,09,10,14,19,24+15"
2022-03-08,2022025,06,19,24,25,28,32,04,380028752,"06,19,24,25,28,32+04"
2022-03-10,2022026,03,04,10,15,22,24,02,390646552,"03,04,10,15,22,24+02"
2022-03-13,2022027,14,15,18,19,26,32,09,407429120,"14,15,18,19,26,32+09"
2022-03-15,2022028,05,11,20,22,23,29,09,359741624,"05,11,20,22,23,29+09"
2022-03-17,2022029,03,08,10,13,26,32,08,354275468,"03,08,10,13,26,32+08"
2022-03-20,2022030,12,23,24,26,27,30,05,376910184,"12,23,24,26,27,30+05"
2022-03-22,2022031,01,10,11,22,26,32,07,353060708,"01,10,11,22,26,32+07"
2022-03-24,2022032,04,10,11,14,23,32,07,365937174,"04,10,11,14,23,32+07"
2022-03-27,2022033,05,12,19,22,25,26,05,392018786,"05,12,19,22,25,26+05"
2022-03-29,2022034,14,17,26,31,32,33,10,361289854,"14,17,26,31,32,33+10"
2022-03-31,2022035,08,12,13,19,23,25,15,353577746,"08,12,13,19,23,25+15"
2022-04-03,2022036,02,03,14,16,26,31,02,362126634,"02,03,14,16,26,31+02"
2022-04-05,2022037,01,10,13,20,22,32,14,332623306,"01,10,13,20,22,32+14"
2022-04-07,2022038,09,12,13,16,24,32,04,348860576,"09,12,13,16,24,32+04"
2022-04-10,2022039,02,06,07,10,15,20,05,375104494,"02,06,07,10,15,20+05"
2022-04-12,2022040,03,12,14,16,31,33,12,343211044,"03,12,14,16,31,33+12"
2022-04-14,2022041,05,07,21,22,24,29,14,348280000,"05,07,21,22,24,29+14"
2022-04-17,2022042,05,10,11,21,22,30,13,376726628,"05,10,11,21,22,30+13"
2022-04-19,2022043,02,17,20,23,25,27,08,350215018,"02,17,20,23,25,27+08"
2022-04-21,2022044,01,07,08,21,23,29,06,362459788,"01,07,08,21,23,29+06"
2022-04-24,2022045,03,12,17,18,19,28,04,389120778,"03,12,17,18,19,28+04"
2022-04-26,2022046,02,11,24,25,27,30,14,358743356,"02,11,24,25,27,30+14"
2022-04-28,2022047,03,07,08,14,27,30,09,360230056,"03,07,08,14,27,30+09"
2022-05-01,2022048,05,07,17,20,26,31,14,357972850,"05,07,17,20,26,31+14"
2022-05-03,2022049,02,04,07,18,25,26,10,337463590,"02,04,07,18,25,26+10"
2022-05-05,2022050,03,05,08,14,27,33,08,363371278,"03,05,08,14,27,33+08"
2022-05-08,2022051,02,05,11,17,21,33,01,389679034,"02,05,11,17,21,33+01"
2022-05-10,2022052,07,24,27,29,31,32,15,359187786,"07,24,27,29,31,32+15"
2022-05-12,2022053,10,14,18,23,27,33,15,356510652,"10,14,18,23,27,33+15"
2022-05-15,2022054,08,12,21,27,28,33,11,391678014,"08,12,21,27,28,33+11"
2022-05-17,2022055,02,04,09,26,28,33,03,350153658,"02,04,09,26,28,33+03"
2022-05-19,2022056,01,06,11,14,17,26,15,352329270,"01,06,11,14,17,26+15"
2022-05-22,2022057,12,15,20,26,30,33,16,378857894,"12,15,20,26,30,33+16"
2022-05-24,2022058,06,13,14,23,31,33,01,336926030,"06,13,14,23,31,33+01"
2022-05-26,2022059,06,09,18,19,29,33,06,340378840,"06,09,18,19,29,33+06"
2022-05-29,2022060,16,18,19,24,28,32,01,361140396,"16,18,19,24,28,32+01"
2022-05-31,2022061,01,03,16,18,29,33,06,331252342,"01,03,16,18,29,33+06"
2022-06-02,2022062,16,18,20,21,23,33,05,329515310,"16,18,20,21,23,33+05"
2022-06-05,2022063,06,08,09,17,22,31,11,360023818,"06,08,09,17,22,31+11"
2022-06-07,2022064,04,06,12,13,17,31,16,340689068,"04,06,12,13,17,31+16"
2022-06-09,2022065,09,14,18,23,28,31,02,348395414,"09,14,18,23,28,31+02"
2022-06-12,2022066,06,11,14,20,27,30,09,370987262,"06,11,14,20,27,30+09"
2022-06-14,2022067,01,05,13,21,26,29,15,347891686,"01,05,13,21,26,29+15"
2022-06-16,2022068,07,12,15,24,26,29,06,354071622,"07,12,15,24,26,29+06"
2022-06-19,2022069,06,07,13,19,26,29,08,380359658,"06,07,13,19,26,29+08"
2022-06-21,2022070,04,06,09,27,28,33,02,356598990,"04,06,09,27,28,33+02"
2022-06-23,2022071,04,07,15,18,29,33,01,354289328,"04,07,15,18,29,33+01"
2022-06-26,2022072,05,14,15,16,18,32,12,385506202,"05,14,15,16,18,32+12"
2022-06-28,2022073,06,10,14,15,26,29,12,352213628,"06,10,14,15,26,29+12"
2022-06-30,2022074,05,07,15,19,29,33,15,354915638,"05,07,15,19,29,33+15"
2022-07-03,2022075,01,02,04,25,26,30,10,379959636,"01,02,04,25,26,30+10"
2022-07-05,2022076,08,09,10,13,24,29,02,342718328,"08,09,10,13,24,29+02"
2022-07-07,2022077,03,17,18,19,20,27,16,345118818,"03,17,18,19,20,27+16"
2022-07-10,2022078,01,04,05,15,17,31,09,366650644,"01,04,05,15,17,31+09"
2022-07-12,2022079,01,09,15,17,22,23,16,341273762,"01,09,15,17,22,23+16"
2022-07-14,2022080,05,12,15,17,18,27,04,342797508,"05,12,15,17,18,27+04"
2022-07-17,2022081,04,08,11,21,27,30,01,373064250,"04,08,11,21,27,30+01"
2022-07-19,2022082,04,10,11,23,30,32,14,347371994,"04,10,11,23,30,32+14"
2022-07-21,2022083,08,12,13,14,19,20,05,347550570,"08,12,13,14,19,20+05"
2022-07-24,2022084,03,18,23,24,25,32,09,368808592,"03,18,23,24,25,32+09"
2022-07-26,2022085,07,09,14,31,32,33,13,341538762,"07,09,14,31,32,33+13"
2022-07-28,2022086,01,04,08,21,23,24,11,345421240,"01,04,08,21,23,24+11"
2022-07-31,2022087,05,06,09,13,23,25,08,370042706,"05,06,09,13,23,25+08"
2022-08-02,2022088,03,09,15,17,20,22,06,340253450,"03,09,15,17,20,22+06"
2022-08-04,2022089,02,07,15,29,31,33,15,342434670,"02,07,15,29,31,33+15"
2022-08-07,2022090,01,04,25,27,29,30,07,365943774,"01,04,25,27,29,30+07"
2022-08-09,2022091,08,18,20,22,24,28,10,335981918,"08,18,20,22,24,28+10"
2022-08-11,2022092,07,10,16,20,21,27,11,337222664,"07,10,16,20,21,27+11"
2022-08-14,2022093,21,22,24,28,29,32,14,363673578,"21,22,24,28,29,32+14"
2022-08-16,2022094,06,11,13,16,19,31,02,333751422,"06,11,13,16,19,31+02"
2022-08-18,2022095,04,13,14,18,20,28,08,339954958,"04,13,14,18,20,28+08"
2022-08-21,2022096,03,16,17,19,25,33,07,374401638,"03,16,17,19,25,33+07"
2022-08-23,2022097,04,05,10,13,30,31,14,339168020,"04,05,10,13,30,31+14"
2022-08-25,2022098,02,03,04,06,21,33,05,339839938,"02,03,04,06,21,33+05"
2022-08-28,2022099,01,11,23,24,26,32,15,368635154,"01,11,23,24,26,32+15"
2022-08-30,2022100,02,06,07,15,20,21,15,338953236,"02,06,07,15,20,21+15"
2022-09-01,2022101,04,16,18,19,27,28,04,342584116,"04,16,18,19,27,28+04"
2022-09-04,2022102,09,10,12,18,29,32,14,360805992,"09,10,12,18,29,32+14"
2022-09-06,2022103,06,09,12,14,20,28,10,331343836,"06,09,12,14,20,28+10"
2022-09-08,2022104,01,08,19,25,26,31,01,337087306,"01,08,19,25,26,31+01"
2022-09-11,2022105,06,12,13,15,21,23,15,357410590,"06,12,13,15,21,23+15"
2022-09-13,2022106,17,20,22,23,24,31,01,336123528,"17,20,22,23,24,31+01"
2022-09-15,2022107,03,09,11,15,19,28,16,342747048,"03,09,11,15,19,28+16"
2022-09-18,2022108,01,07,13,17,18,31,15,379260702,"01,07,13,17,18,31+15"
2022-09-20,2022109,04,11,13,19,22,33,11,349805376,"04,11,13,19,22,33+11"
2022-09-22,2022110,09,13,15,18,20,28,15,352346658,"09,13,15,18,20,28+15"
2022-09-25,2022111,02,10,11,13,28,31,01,385923798,"02,10,11,13,28,31+01"
2022-09-27,2022112,03,05,08,17,25,31,01,348893862,"03,05,08,17,25,31+01"
2022-09-29,2022113,13,14,20,24,27,29,02,363604180,"13,14,20,24,27,29+02"
2022-10-06,2022114,01,05,15,19,26,29,13,347069064,"01,05,15,19,26,29+13"
2022-10-09,2022115,06,07,18,20,27,29,09,359461828,"06,07,18,20,27,29+09"
2022-10-11,2022116,08,14,26,27,30,33,01,337975208,"08,14,26,27,30,33+01"
2022-10-13,2022117,04,13,17,18,28,29,06,345578024,"04,13,17,18,28,29+06"
2022-10-16,2022118,02,06,07,11,14,33,08,374309728,"02,06,07,11,14,33+08"
2022-10-18,2022119,02,05,15,18,26,27,04,341495720,"02,05,15,18,26,27+04"
2022-10-20,2022120,02,15,19,26,27,29,02,355500194,"02,15,19,26,27,29+02"
2022-10-23,2022121,12,17,22,27,30,31,02,380066114,"12,17,22,27,30,31+02"
2022-10-25,2022122,06,08,17,19,24,28,05,350001646,"06,08,17,19,24,28+05"
2022-10-27,2022123,10,13,16,20,21,25,05,360850820,"10,13,16,20,21,25+05"
2022-10-30,2022124,05,10,13,18,24,26,01,383396494,"05,10,13,18,24,26+01"
2022-11-01,2022125,02,03,07,12,20,31,16,429659904,"02,03,07,12,20,31+16"
2022-11-03,2022126,01,13,15,17,26,33,13,436137344,"01,13,15,17,26,33+13"
2022-11-06,2022127,03,04,09,10,29,33,13,455409958,"03,04,09,10,29,33+13"
2022-11-08,2022128,03,12,18,24,27,29,01,420999886,"03,12,18,24,27,29+01"
2022-11-10,2022129,10,12,14,22,24,27,07,430007836,"10,12,14,22,24,27+07"
2022-11-13,2022130,02,08,15,17,26,28,12,446023212,"02,08,15,17,26,28+12"
2022-11-15,2022131,03,05,10,13,19,29,06,425292626,"03,05,10,13,19,29+06"
2022-11-17,2022132,01,03,18,26,32,33,04,439981994,"01,03,18,26,32,33+04"
2022-11-20,2022133,05,08,16,17,21,25,12,457083562,"05,08,16,17,21,25+12"
2022-11-22,2022134,01,05,14,17,24,31,14,404859714,"01,05,14,17,24,31+14"
2022-11-24,2022135,09,11,13,24,28,32,06,402652460,"09,11,13,24,28,32+06"
2022-11-27,2022136,08,10,14,15,18,22,08,412826960,"08,10,14,15,18,22+08"
2022-11-29,2022137,08,21,23,27,28,33,01,380398430,"08,21,23,27,28,33+01"
2022-12-01,2022138,02,14,19,21,25,28,11,382295872,"02,14,19,21,25,28+11"
2022-12-04,2022139,06,07,09,16,17,19,14,421220444,"06,07,09,16,17,19+14"
2022-12-06,2022140,08,09,18,19,20,27,15,397499610,"08,09,18,19,20,27+15"
2022-12-08,2022141,05,12,13,17,20,27,14,415110854,"05,12,13,17,20,27+14"
2022-12-11,2022142,01,03,13,16,21,27,03,440572602,"01,03,13,16,21,27+03"
2022-12-13,2022143,07,08,13,29,30,33,03,397641696,"07,08,13,29,30,33+03"
2022-12-15,2022144,07,20,22,23,31,32,05,400859910,"07,20,22,23,31,32+05"
2022-12-18,2022145,03,21,25,30,31,33,11,366333090,"03,21,25,30,31,33+11"
2022-12-20,2022146,06,07,13,18,26,31,06,319241960,"06,07,13,18,26,31+06"
2022-12-22,2022147,02,03,07,13,20,30,10,308727648,"02,03,07,13,20,30+10"
2022-12-25,2022148,02,15,16,17,21,31,14,328466772,"02,15,16,17,21,31+14"
2022-12-27,2022149,02,22,26,29,32,33,14,305443962,"02,22,26,29,32,33+14"
2022-12-29,2022150,01,07,11,12,22,28,05,322732470,"01,07,11,12,22,28+05"
2023-01-01,2023001,09,16,18,22,28,32,02,349018800,"09,16,18,22,28,32+02"
2023-01-03,2023002,02,06,10,16,18,22,13,317440920,"02,06,10,16,18,22+13"
2023-01-05,2023003,05,08,18,25,30,32,06,332514694,"05,08,18,25,30,32+06"
2023-01-08,2023004,01,07,15,16,20,25,16,362777504,"01,07,15,16,20,25+16"
2023-01-10,2023005,02,06,08,13,14,19,16,331127174,"02,06,08,13,14,19+16"
2023-01-12,2023006,02,10,12,14,24,26,05,341187596,"02,10,12,14,24,26+05"
2023-01-15,2023007,05,06,09,22,25,31,03,357680590,"05,06,09,22,25,31+03"
2023-01-17,2023008,05,13,18,20,26,28,06,367864780,"05,13,18,20,26,28+06"
2023-01-29,2023009,03,04,19,23,30,32,06,370445322,"03,04,19,23,30,32+06"
2023-01-31,2023010,04,05,13,18,27,29,12,335698884,"04,05,13,18,27,29+12"
2023-02-02,2023011,06,07,16,17,21,22,04,344777252,"06,07,16,17,21,22+04"
2023-02-05,2023012,03,04,07,22,26,30,06,377681908,"03,04,07,22,26,30+06"
2023-02-07,2023013,06,10,14,22,23,33,13,351959204,"06,10,14,22,23,33+13"
2023-02-09,2023014,06,07,18,23,27,30,05,354854954,"06,07,18,23,27,30+05"
2023-02-12,2023015,02,03,14,21,29,32,08,392727530,"02,03,14,21,29,32+08"
2023-02-14,2023016,14,16,19,23,28,30,03,363237418,"14,16,19,23,28,30+03"
2023-02-16,2023017,05,11,18,20,26,28,12,385010210,"05,11,18,20,26,28+12"
2023-02-19,2023018,10,12,17,19,25,31,13,428078014,"10,12,17,19,25,31+13"
2023-02-21,2023019,06,12,26,28,29,32,15,399695170,"06,12,26,28,29,32+15"
2023-02-23,2023020,01,12,17,18,26,27,05,394774502,"01,12,17,18,26,27+05"
2023-02-26,2023021,02,05,06,19,21,27,04,430229092,"02,05,06,19,21,27+04"
2023-02-28,2023022,10,11,18,19,23,31,03,393991274,"10,11,18,19,23,31+03"
2023-03-02,2023023,05,08,10,15,24,25,09,394377912,"05,08,10,15,24,25+09"
2023-03-05,2023024,03,06,09,17,27,28,03,424465912,"03,06,09,17,27,28+03"
2023-03-07,2023025,04,16,20,21,31,32,14,383537242,"04,16,20,21,31,32+14"
2023-03-09,2023026,01,18,26,30,31,33,03,382398740,"01,18,26,30,31,33+03"
2023-03-12,2023027,08,10,22,27,32,33,08,405939502,"08,10,22,27,32,33+08"
2023-03-14,2023028,05,07,10,17,20,22,14,378131048,"05,07,10,17,20,22+14"
2023-03-16,2023029,03,07,12,24,28,33,08,373970632,"03,07,12,24,28,33+08"
2023-03-19,2023030,02,03,07,16,30,31,06,407635670,"02,03,07,16,30,31+06"
2023-03-21,2023031,07,14,27,29,31,33,05,377795536,"07,14,27,29,31,33+05"
2023-03-23,2023032,06,19,20,26,28,33,01,378271328,"06,19,20,26,28,33+01"
2023-03-26,2023033,08,09,13,23,24,26,05,407044870,"08,09,13,23,24,26+05"
2023-03-28,2023034,02,03,09,11,12,17,15,371464196,"02,03,09,11,12,17+15"
2023-03-30,2023035,01,04,09,10,20,33,06,376157550,"01,04,09,10,20,33+06"
2023-04-02,2023036,13,14,18,19,24,30,09,402105258,"13,14,18,19,24,30+09"
2023-04-04,2023037,08,23,25,26,29,31,12,357460864,"08,23,25,26,29,31+12"
2023-04-06,2023038,02,09,14,17,31,33,08,368841578,"02,09,14,17,31,33+08"
2023-04-09,2023039,02,03,09,13,19,28,09,409186858,"02,03,09,13,19,28+09"
2023-04-11,2023040,09,16,17,24,29,31,08,372777348,"09,16,17,24,29,31+08"
2023-04-13,2023041,01,06,12,13,15,24,06,379030400,"01,06,12,13,15,24+06"
2023-04-16,2023042,10,17,20,23,27,30,10,406450374,"10,17,20,23,27,30+10"
2023-04-18,2023043,05,08,12,20,24,28,10,370609676,"05,08,12,20,24,28+10"
2023-04-20,2023044,02,08,15,22,24,26,16,375494004,"02,08,15,22,24,26+16"
2023-04-23,2023045,03,06,12,21,27,28,04,398638950,"03,06,12,21,27,28+04"
